cancer,infiltrates,rho,p,adj.p
ACC (n=79),Common lymphoid progenitor_XCELL,0.030736441203466,0.796298389778297,0.89776857407188
ACC (n=79),Common myeloid progenitor_XCELL,0.0924016893168491,0.436852265708978,0.616732610412674
ACC (n=79),Granulocyte-monocyte progenitor_XCELL,0.031007501160854,0.794541200996494,0.89776857407188
BLCA (n=408),Common lymphoid progenitor_XCELL,-0.0942367690289191,0.0709738640573635,0.166997327193796
BLCA (n=408),Common myeloid progenitor_XCELL,-0.083877850376125,0.108182978614414,0.238286485249391
BLCA (n=408),Granulocyte-monocyte progenitor_XCELL,-0.0257980441811381,0.621807162743743,0.769430717628454
BRCA (n=1100),Common lymphoid progenitor_XCELL,-0.0160237771856246,0.613846404201795,0.769430717628454
BRCA (n=1100),Common myeloid progenitor_XCELL,-0.096907943526035,0.00222338254602894,0.0127050431201654
BRCA (n=1100),Granulocyte-monocyte progenitor_XCELL,0.0948759018845289,0.00275149436387838,0.0150081510757003
BRCA-Basal (n=191),Common lymphoid progenitor_XCELL,0.0901108674019984,0.237013792449636,0.412197899912411
BRCA-Basal (n=191),Common myeloid progenitor_XCELL,-0.0659576419199832,0.387196828974772,0.57518658047156
BRCA-Basal (n=191),Granulocyte-monocyte progenitor_XCELL,0.102027714527676,0.180363681288108,0.338181902415203
BRCA-Her2 (n=82),Common lymphoid progenitor_XCELL,-0.254689399303575,0.030847891241528,0.094410714866029
BRCA-Her2 (n=82),Common myeloid progenitor_XCELL,-0.0021460519324364,0.98572567299066,0.98572567299066
BRCA-Her2 (n=82),Granulocyte-monocyte progenitor_XCELL,0.00555389828157809,0.963069583917118,0.971162605630707
BRCA-LumA (n=568),Common lymphoid progenitor_XCELL,0.0347875117674745,0.429930807746351,0.614186868209072
BRCA-LumA (n=568),Common myeloid progenitor_XCELL,0.00647691733041326,0.88319922905085,0.946284888268768
BRCA-LumA (n=568),Granulocyte-monocyte progenitor_XCELL,0.172667785124243,7.93906701092201e-05,0.00068049145807903
