cancer,infiltrates,rho,p,adj.p
ACC (n=79),Cancer associated fibroblast_EPIC,-0.0259062938835973,0.827772253490758,0.89148791451898
ACC (n=79),Cancer associated fibroblast_MCPCOUNTER,0.143999612137932,0.224196641596697,0.325287651716111
ACC (n=79),Cancer associated fibroblast_TIDE,0.246191718167116,0.0357648492109971,0.0733637932533274
ACC (n=79),Cancer associated fibroblast_XCELL,0.138955225406361,0.241020187003522,0.335332434091856
BLCA (n=408),Cancer associated fibroblast_EPIC,-0.0726772737112304,0.164137758049054,0.252519627767776
BLCA (n=408),Cancer associated fibroblast_MCPCOUNTER,-0.178973624384732,0.000561581215411229,0.00238896878835094
BLCA (n=408),Cancer associated fibroblast_TIDE,-0.282288102899541,3.60373167699816e-08,4.11855048799789e-07
BLCA (n=408),Cancer associated fibroblast_XCELL,-0.0311248045619335,0.551716337829108,0.649078044504833
BRCA (n=1100),Cancer associated fibroblast_EPIC,0.0243049381131673,0.444015969372208,0.55501996171526
BRCA (n=1100),Cancer associated fibroblast_MCPCOUNTER,-0.0116852098974549,0.712904878646422,0.792116531829358
BRCA (n=1100),Cancer associated fibroblast_TIDE,-0.149001040378844,2.38034252071708e-06,1.90427401657367e-05
BRCA (n=1100),Cancer associated fibroblast_XCELL,-0.0163356331073813,0.606963768023666,0.703726107853526
BRCA-Basal (n=191),Cancer associated fibroblast_EPIC,-0.078213328226773,0.304966645522665,0.40326168002997
BRCA-Basal (n=191),Cancer associated fibroblast_MCPCOUNTER,-0.13746760821537,0.0704743697763262,0.13423689481205
BRCA-Basal (n=191),Cancer associated fibroblast_TIDE,-0.281495524136486,0.000168025094958339,0.000840125474791693
BRCA-Basal (n=191),Cancer associated fibroblast_XCELL,-0.085311147765481,0.26302838130282,0.362797767314235
BRCA-Her2 (n=82),Cancer associated fibroblast_EPIC,-0.0882098638603159,0.461229399363212,0.572067472078402
BRCA-Her2 (n=82),Cancer associated fibroblast_MCPCOUNTER,-0.126285022891243,0.290489246770862,0.390573777170907
BRCA-Her2 (n=82),Cancer associated fibroblast_TIDE,-0.308726006845367,0.00832562929756478,0.020814073243912
BRCA-Her2 (n=82),Cancer associated fibroblast_XCELL,-0.117350466991557,0.326236871560026,0.424373166256945
BRCA-LumA (n=568),Cancer associated fibroblast_EPIC,0.153783059842812,0.00044963517039231,0.00205547506465056
BRCA-LumA (n=568),Cancer associated fibroblast_MCPCOUNTER,0.121743851866447,0.00557500517353907,0.0156491373292325
BRCA-LumA (n=568),Cancer associated fibroblast_TIDE,0.0151349545219181,0.73135792332582,0.801488135151584
BRCA-LumA (n=568),Cancer associated fibroblast_XCELL,0.177673577976327,4.85572911210253e-05,0.000277470234977288
BRCA-LumB (n=219),Cancer associated fibroblast_EPIC,0.0150585957337376,0.835769919861544,0.89148791451898
BRCA-LumB (n=219),Cancer associated fibroblast_MCPCOUNTER,-0.0126956014632797,0.861257431874667,0.900823523005389
BRCA-LumB (n=219),Cancer associated fibroblast_TIDE,-0.112977498791538,0.118703366476267,0.202048283363859
BRCA-LumB (n=219),Cancer associated fibroblast_XCELL,-0.029142570334077,0.688228960999618,0.770046389929642
CESC (n=306),Cancer associated fibroblast_EPIC,-0.14167011721669,0.0183188706997168,0.0431032251758042
CESC (n=306),Cancer associated fibroblast_MCPCOUNTER,-0.149696949001359,0.0126220905115799,0.0310697612592735
CESC (n=306),Cancer associated fibroblast_TIDE,-0.277004686805879,2.84984202922208e-06,2.17130821274063e-05
CESC (n=306),Cancer associated fibroblast_XCELL,-0.0118234203855727,0.844690056663736,0.895035821630449
CHOL (n=36),Cancer associated fibroblast_EPIC,0.204913214733286,0.237667388288605,0.334828416394832
CHOL (n=36),Cancer associated fibroblast_MCPCOUNTER,0.232163026178679,0.179584730068051,0.268537914120451
CHOL (n=36),Cancer associated fibroblast_TIDE,0.0861422950683515,0.622696163309489,0.716772562082865
CHOL (n=36),Cancer associated fibroblast_XCELL,0.364072549291714,0.0315504338394532,0.0673075921908335
COAD (n=458),Cancer associated fibroblast_EPIC,0.305434864635966,2.39198455542097e-07,2.39198455542097e-06
COAD (n=458),Cancer associated fibroblast_MCPCOUNTER,0.290979802894444,9.10628259905171e-07,8.0944734213793e-06
COAD (n=458),Cancer associated fibroblast_TIDE,0.151220615408397,0.00224907195395774,0.0073439084210865
COAD (n=458),Cancer associated fibroblast_XCELL,0.139420982247191,0.0207330219799164,0.0469353552959601
DLBC (n=48),Cancer associated fibroblast_EPIC,-0.138016312181721,0.389494376846109,0.494596034090297
DLBC (n=48),Cancer associated fibroblast_MCPCOUNTER,-0.26115546872541,0.0990946211038843,0.182242981340477
DLBC (n=48),Cancer associated fibroblast_TIDE,-0.174274693612132,0.275819488107529,0.377189043565851
DLBC (n=48),Cancer associated fibroblast_XCELL,-0.250559559538436,0.114090722487916,0.196285113957704
ESCA (n=185),Cancer associated fibroblast_EPIC,0.105716687300725,0.157826895921978,0.24757160144624
ESCA (n=185),Cancer associated fibroblast_MCPCOUNTER,0.110090784881827,0.141234731254912,0.225975570007859
ESCA (n=185),Cancer associated fibroblast_TIDE,0.0258724944824838,0.730278266547906,0.801488135151584
ESCA (n=185),Cancer associated fibroblast_XCELL,0.168469386997205,0.0237784297504004,0.0528409550008897
GBM (n=153),Cancer associated fibroblast_EPIC,0.12975067464866,0.130744344571632,0.214407058385035
GBM (n=153),Cancer associated fibroblast_MCPCOUNTER,0.0150521408697975,0.861412493873904,0.900823523005389
GBM (n=153),Cancer associated fibroblast_TIDE,0.0381746417585251,0.657845184869834,0.751823068422667
GBM (n=153),Cancer associated fibroblast_XCELL,0.13984151171928,0.10313861555271,0.185189796834074
HNSC (n=522),Cancer associated fibroblast_EPIC,0.125009288874089,0.00549160587141005,0.0156491373292325
HNSC (n=522),Cancer associated fibroblast_MCPCOUNTER,0.127140801462916,0.00473668140059744,0.0144915612434069
HNSC (n=522),Cancer associated fibroblast_TIDE,-0.0695132403598414,0.123604386481896,0.208175808811614
HNSC (n=522),Cancer associated fibroblast_XCELL,0.281877979391294,1.94035092339684e-10,2.82232861584995e-09
HNSC-HPV- (n=422),Cancer associated fibroblast_EPIC,0.24091953625048,1.08639728759079e-06,9.14860873760667e-06
HNSC-HPV- (n=422),Cancer associated fibroblast_MCPCOUNTER,0.229624892039468,3.47946781230227e-06,2.53052204531074e-05
HNSC-HPV- (n=422),Cancer associated fibroblast_TIDE,0.0698987731442272,0.162923101826046,0.252519627767776
HNSC-HPV- (n=422),Cancer associated fibroblast_XCELL,0.25817334734812,1.63791041781047e-07,1.7471044456645e-06
HNSC-HPV+ (n=98),Cancer associated fibroblast_EPIC,-0.169269797533884,0.112789281474129,0.19615527212892
HNSC-HPV+ (n=98),Cancer associated fibroblast_MCPCOUNTER,-0.111358967152828,0.298831390963948,0.398441854618597
HNSC-HPV+ (n=98),Cancer associated fibroblast_TIDE,-0.303515270121161,0.0038350749055478,0.0122182407137908
HNSC-HPV+ (n=98),Cancer associated fibroblast_XCELL,0.339345231901159,0.00114103295703963,0.00414921075287137
