Sample	Label	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	CD11	CD12	CD13	CD14	CD15	CD16	CD17	CD18	CD19	CD20	IL1	IL2	IL3	IL4	IL5	IL6	IL7	IL8	IL9	IL10	IL11	IL12	IL13	IL14	IL15	TNFA	TNFB	TNFR1	TNFR2	TF1	TF2	TF3	TF4	TF5	TF6	TF7	TF8	TF9	TF10	MAPK1	MAPK2	MAPK3	MAPK4	MAPK5	MAPK6	MAPK7	MAPK8	PI3K1	PI3K2	PI3K3	PI3K4	PI3K5	WNT1	WNT2	WNT3	WNT4	WNT5	WNT6	WNT7	BCL1	BCL2	BCL3	BCL4	BCL5	BCL6	CASP1	CASP2	CASP3	CASP4	CASP5	CASP6	CASP7	CASP8	METAB1	METAB2	METAB3	METAB4	METAB5	METAB6	METAB7	METAB8	METAB9	METAB10	GENE1	GENE2	GENE3	GENE4	GENE5	GENE6	GENE7
Train_Sample_001	0	-1.69716095886161	-0.0501373736497953	-1.16113605606758	-1.23523398011199	1.61479544893504	-2.30960750029856	-2.28626138161478	-1.4562053242206	-0.915159012340513	0.650200795655645	-0.236960998239595	-0.111266173786236	0.7841481397182	0.346713561263897	1.09414530451521	0.429855134194652	0.807668235831375	1.27799354385818	-0.139549741518438	0.0721907557940198	0.0417330293348273	-1.15613681339028	0.927391318166473	0.0944946106354735	-0.891403467772444	-0.378574526160285	-1.19112269782521	0.225063685130232	-0.328199676809134	-0.525764040350002	0.0270275992079751	-0.596160018894895	-0.262025740377936	-0.525709543164685	-0.642750139290672	0.156371882854917	-0.768896353330735	0.0165711412412512	-0.843051125916078	-1.12945907939581	1.17785253324822	0.504976156507071	-0.0589510144347491	-0.168406709517989	0.334330351754332	0.0827419977300835	-0.273800880405751	0.648215268055116	-0.831421578997462	-0.39138817325076	0.936353816840151	-0.128194663698813	0.861082145256204	-0.917320613786	-0.419044904811882	0.0506799679553685	0.225443648683856	0.0755811379171557	0.511923094654853	-0.00843391695526719	-0.578745771235074	-0.971576699816203	0.109862023738212	-0.590125505661152	0.0603445890902817	-0.126699880865626	-0.0776852421657609	1.25762324775225	-0.060090326769679	0.906507938710379	0.0289676178728965	-0.517996158994694	0.370362898584723	-0.0418011514737699	-0.103734968817949	-0.608558177002957	-0.383097929768282	-0.00438950393730886	-0.479176206155883	-0.422216365490589	0.75038820838528	0.275004302711366	0.514694055846131	0.276574189307911	-0.293602093584397	0.198458338097247	-1.3117726122592	-0.425071870725591	-0.464639038003015	-0.741768930689868	-0.171134423824825	-0.514330330254062	-0.500902315758827	-0.649256916749386	-0.201091670333897	0.131033106815414	0.837727858791368	-1.07855622640302	-0.0199391872176767	-0.51427177190189
Train_Sample_002	0	-0.638557759697475	0.0230418381519536	0.246908964814159	-0.213691349931525	-1.61745319092025	0.866302893448436	-0.460051106194871	-1.98926898878924	-0.109813438363438	0.0757124801831899	-0.330973075204538	-1.01055662587664	-0.914249199255601	1.23239094933173	0.00352768627308694	1.31609048913463	0.849608754471298	0.0610183445182006	1.07149575224907	0.751125581725074	0.302977765837356	0.154009728289992	0.113916629868807	-0.452654889182386	-0.451568625442257	-0.615080822438184	0.124311899723712	0.141490458903545	0.0558328177114061	-1.20440617325561	-0.40063199156739	1.17425254622728	-0.658845654043901	-0.296447808168337	-0.351766169916173	0.293120294309665	0.381534424118554	0.0689275031075194	0.653622342381649	-0.283261121422004	0.335128096578206	-0.441155082277758	0.622137355445197	-0.716178360585395	0.46362603329019	0.563091913817794	0.196797615365883	-0.0530480853791973	-0.0563368191423733	-0.676004189615513	-0.0952281564560817	0.0567655447991001	-1.29811204438181	0.379982381289722	-0.458972593456952	0.0740683623805276	-0.795991612973525	0.909430757153819	-0.974172417665311	0.00508694003231532	0.32870705710693	-0.448977022976861	-0.36757946132093	0.476401509914079	-0.669650618212821	-0.563567561902118	0.681584243379921	0.104087235442918	-0.883858103407292	-0.240702187876793	0.0931831728232528	-0.68008589265809	-0.140868298115916	-0.114976592505527	-0.128578292205379	-0.189983242705613	1.28572250569504	0.615400601688675	-0.490653610525946	0.362377829735207	0.0350883864341783	-0.0633859004016601	-0.0216965228682956	-0.0186492137027971	0.274231771034116	-0.229645373899471	-0.259436087142818	-0.280100857236876	-0.439997202025526	-0.478512086549937	0.114181123714769	0.544386961618799	-0.0886713122438217	-1.01461700239388	-0.347948024631715	-0.370195961553386	-0.193400954707912	-0.928596154517535	-1.47700314279828	-0.0761665268091451
Train_Sample_003	1	2.07009469375499	-1.24177762587622	0.957245902673176	1.87454268959145	0.944852400829961	0.28472015883728	-0.00642541810911672	0.239561659139973	1.14497267946108	1.75329105543073	1.13918715438345	-0.855491721343859	-1.0071381001301	1.21965525303559	1.09877047248417	0.865208884230678	0.82729522938601	0.548019663195281	1.09596811625589	-0.507027844890154	0.250524705859024	-0.731424214872327	0.852420045829674	-0.138337357813062	-0.304469639352617	0.193564556035931	-0.714407506635205	0.264049107284729	-0.527020875010681	-0.143867505916162	-0.958399618827909	-0.010896608952992	0.222710648368479	0.748201673821102	0.960317652183203	-0.0489514342475328	0.263527298345697	-0.180503767352102	0.0379451749699367	-0.483473751392157	0.750558677584885	0.18876044063545	-0.352361187568842	0.909209559904924	0.114680463412163	-0.14064320257123	-0.974089969211052	-0.894477563956422	0.22711259715687	0.203957740309109	0.253411117998302	1.29665801035072	-0.0738783907697183	-0.0694553833556736	0.500597364771471	-0.0237271646131829	0.85420674898928	0.136743694974804	-0.62702627253661	0.453702312493613	-0.364560366368251	-0.303289620142662	1.2651354719068	0.71791485206406	0.290438327134305	0.431297277454059	-0.488403115615009	-0.180566390852153	0.582472247055079	0.276976431524638	-0.63625316170852	0.484735305892125	-0.0424319018512844	-0.800824386970185	-0.93733952939839	0.153022748743031	-0.43577383293026	0.427166143826816	-0.289261843133322	-0.480785859934626	-0.500245670732307	1.00178849923556	0.302059172827368	0.138823739510213	-0.177066354410409	0.384625691182329	0.470516811150191	0.902824504402868	0.350562162934613	-0.533563948697761	0.874628236912171	-0.196226501990147	0.0546211788828475	-0.361668698795465	0.299949038179868	-0.46527018462267	1.09594924257923	0.0443437876925043	-0.524180134878148	-0.272311178634083
Train_Sample_004	0	-0.414518336294272	-0.939333234124191	-0.947887792724928	-0.258084717953662	0.484547583952146	0.661620104107377	-0.00251437985037087	0.475734725733108	0.411241282537352	-0.631114638727379	0.962451748477432	-0.619856497159698	-1.70432416243353	0.115607870752582	1.2364619298324	-0.76732811696978	0.576429531924881	1.70173602150329	0.325333481683317	-0.396971427222066	0.0504815666351556	-0.352183916151811	0.0146004701865786	0.146546022688917	-0.671900011947126	1.2959078670312	-0.0762733752029722	0.159586679311509	0.628425264704134	-0.22499514645307	-0.586698832481699	-0.46788997681655	-0.556016415001939	-0.0423872162944026	-0.44109386497557	0.128848161637354	-0.471591645676561	-0.411831365878735	-0.361693316488737	0.320310922767863	0.6545769068112	0.551142422709224	-0.0652509874443307	-1.17850111167882	0.408476036753781	-0.333484422319214	1.70810115713747	0.653176930411891	0.141408907613014	-0.0549193934829904	0.235026185490827	0.440273675988166	0.681600026188862	-0.984310826300742	0.821911235976819	0.982333014105017	0.2507616412358	-0.206444898445239	0.414913752643805	-0.094990259904268	0.633541474330935	-0.197262815143264	0.159132454115739	0.807948578906774	-0.845008023616373	1.00771392288267	0.134307697132208	0.581423230681171	1.02251454176595	0.151574950966293	-0.548314072132207	-0.366135146155402	0.248324043373458	-0.203871406767781	-0.637287893284927	-0.79880454260277	-0.24967035755721	0.0590364464345445	-0.188080301890888	0.466203079522701	0.551906914332771	0.097170974291469	0.729492253023891	-0.517807065797924	-0.100005036401856	1.04457711489468	-0.246772213945327	0.00253739805763627	-0.825162463486128	-0.398829952999203	0.490316401637149	0.320623890409036	-0.149443140789474	0.523424373284797	-0.219092206955856	-0.774860116163843	0.69149745096558	0.0111075547590946	-0.396332277595426	0.549987614972358
Train_Sample_005	1	-0.133649671749694	0.988140787739177	0.0985953843460405	-1.30877391857627	0.961274611235609	-0.19673157033622	0.857539281106407	0.620339662088813	-1.68066184799578	0.274528855533128	-0.200596091332613	1.68629546374953	0.506018167952103	1.4106434542692	-1.64034934356659	0.699345081907145	-1.73980986642319	-1.27042800635119	1.58747581455568	-1.04502140959112	-0.5504318600935	-0.982059935694214	-0.362423749296466	-0.46723182737667	0.483399379536393	-1.21099093144071	0.455062120396903	-0.854307528411811	-0.168952109947558	0.735059871749553	-0.375654796526714	0.344317794711239	-0.0798255203675473	-0.393711563891158	-0.0312927763649673	0.470864185870029	0.0843555119533585	0.985591361723672	0.436380670705468	0.754581177420169	-0.639550970392949	-0.619183328399426	0.0643590360572129	-0.330755658588809	-0.840196044609927	0.168832642467639	0.252373857571373	0.13397868228242	0.140559565820259	-0.9660615198003	-0.388422021155589	-0.428236741184056	-0.175101360010705	-0.780480390831362	0.21336971400822	-1.14933479474851	-0.0381381971720666	-0.439304296891235	-0.356844017826034	0.531475735785905	-0.334989387351377	0.270842581160306	-0.27793873619387	0.263822493037236	1.20425880915002	-0.186440369334474	0.0019405225656132	0.419892050964295	0.442387718541769	0.809772177408185	-1.00637139212097	-0.537413069911681	-0.774559688821027	0.563213692143875	-0.209329736662846	-0.185925350669908	-1.04325881463062	0.0564802631874615	0.167102365568257	-0.305293538393458	-0.259101836287541	-0.808411100651279	-0.51202927382946	-0.168212334226523	-0.0828334710938256	0.16196118983544	0.319929805626363	0.805809256701929	-0.479771577057654	0.853721688074452	0.0736150824548038	-0.873623788554468	-0.000310645462631003	-0.561548755848336	0.121612085703603	0.664705271048236	0.249997493162613	0.103553405867429	-0.0953324688273682	0.581976670663768
Train_Sample_006	1	1.50616293041843	1.59188041415378	1.16803233757439	0.48878843965909	0.464220631500211	1.22745422641369	0.875857927053891	1.12028622576885	0.833837477967694	0.438825779684741	-0.547480663513268	0.0119188686552596	0.307075112546325	-0.257993464801374	0.384462242824162	1.49973426500633	1.99749121893657	0.0841787460921995	2.24484264081524	-0.938993198056717	-0.141048867094792	0.321819911029747	0.0484764888212581	0.231454414163799	0.511957307792424	0.593749994098579	0.581486110133969	-0.132143279677576	-0.0833826850023942	0.665490360386045	0.718962181173857	-0.501211239694356	-1.24168364907634	-0.957693718469814	-0.627171714949183	0.506709800678115	0.0160333973178264	0.40694588034897	-0.362711051499291	0.0465380762600969	0.479433464378437	0.241745782937743	-0.156940313705029	-0.63751433031925	-0.40083661224969	-0.0256407317278862	-0.0761068150678421	0.023074325425986	0.152622380639131	0.0550428694208964	-0.304008470265503	-0.149421129616037	-0.80284703195991	-0.394779899392086	0.192921436244533	0.719195493620771	-0.0803395290665367	-0.127131856993981	0.0561342582539166	-0.277715160272258	0.510011770404219	-0.339665559305993	0.623423820375586	-0.365741490596859	-0.265291722960018	1.0303498895878	-0.615300877222095	0.185668236743785	0.360397838436367	0.841883477106328	0.779151409644321	-0.325113468612054	0.374845606868058	-0.00832806244328292	0.235582491170949	0.428212000736329	-0.0842347334933067	-0.189249424466767	0.418788829444131	-0.400792614910367	-1.2271086913081	1.22916736873713	0.111761709746741	0.235661674612443	-0.931121709198183	0.199163124218778	0.584607523294209	0.254671334863878	-0.174133118972835	-0.0325554860529997	0.0433372615538546	0.21309091341842	1.22179246640166	0.3692340976656	-0.440909226428163	0.912580100073086	-0.570164042356155	-0.486888485111666	0.250376541229279	0.298631636163494
Train_Sample_007	1	0.156813923711702	2.05362901815873	-1.5788310770417	0.662202225845324	1.39596343449615	0.43573988198463	0.763209539886999	0.483608874393936	-1.3496935271026	0.854820082967001	0.682413141801573	0.66714426667395	0.447626805430345	-0.718100687690882	-1.90877418749053	-1.11306652456785	0.371231037459366	2.60062881325861	-0.419628876996692	-0.603775305727034	-1.20563947341765	-0.17707646435321	0.0264535266892219	0.536282850873861	0.322679680660303	-0.171343861904253	-0.0370274276389418	-0.0575556752970331	0.274909458009445	-0.00401973269408518	-0.186968131470915	0.236639338649849	-0.0432674347264952	-0.0189485334323902	-0.37151584632581	0.320697086441647	0.0155086431302342	-0.356454224297323	0.233774950970816	-0.233140734288959	0.0264813114424174	-0.335003086872754	-0.31881179482294	0.165384670768616	0.240212282678825	-0.48757741032472	-0.0730432337303712	0.440827369193824	0.0153451257251678	-0.288968376282162	-0.539759501984553	0.15174772686251	0.545560024209228	-0.361659224385105	0.350026766285774	-0.524089258964335	-0.432613964795746	0.270606913154311	0.591159863188251	-0.420394168975818	0.489154541465515	-0.174948801597037	-0.0311148536054435	-0.490463838169996	0.848348688245473	0.260418521657175	-0.275458060545446	-0.139500486976962	0.684995512551379	-0.187546598942304	-0.472596323386601	-1.44070822251916	-0.342501763491711	-0.250104563043068	-0.170499574688338	-0.997105207750208	-0.44523360583487	0.773430136049759	-0.1307668253453	0.0993371758564613	0.744705480367497	-0.122275219471282	-0.424350299250982	0.0320042304447402	-0.276591179741688	-0.609309171730957	-0.228108340222159	0.540196886073705	-0.27968279839204	-0.644968485614552	0.706809587620183	0.617545967941583	0.419654056493461	-0.520490014564793	0.0516662076584491	-0.184705627274558	-0.944250640184547	0.274694555156778	0.195951348722878	-0.272462339355457
Train_Sample_008	1	0.323301578028862	-2.53314811835286	-0.359885739903724	0.168291876934672	0.445638618565899	-0.0159694406911326	-1.75968102345054	0.685312537578203	-0.772426951798956	0.745211251914263	0.300865830281776	-0.554379321606943	-0.657184651499233	-1.16555807383833	-1.66776640410278	-3.02631161305038	-0.145444877893778	0.545773760310292	-0.00942424006903861	-0.747418075625995	-0.00103775268145969	0.10801403301273	0.171444174163177	0.726191070033057	-0.21468776950325	0.179556389130948	-0.0672598123398168	0.335900453626757	-0.63092360423745	-0.10664365357679	0.526816040562474	0.334796939725207	-0.7940381500358	-0.506451447587996	0.791315502818816	0.358210722746958	0.100378062651753	-0.410608987568287	-0.532628263129296	-0.82594636568266	-0.367492327292948	-0.892299112987691	0.0174824305788821	-0.110981777754966	0.43970198778512	0.112451436480143	0.0766353482518484	-0.760737567671534	-0.103841600128279	0.283382413326271	-0.516220930565803	-0.012188699107959	0.113733865793668	-0.20167370999165	-0.154594079235996	0.0241735253210595	0.210674288653607	-0.364283445732673	0.648558484954456	-1.13015230481975	-0.768288122997046	0.304544515582995	-0.152086104539695	0.620467270533555	0.329316881614202	0.175450919480723	-0.433287107471213	0.351075061522359	0.564306819993927	-0.782997553127522	-0.998518250756372	-0.578643183661072	0.68194352243183	0.555944685020718	-0.126045050563584	1.24512897079884	0.136203137874848	-1.48427166543245	-0.229901965006221	0.498337310551697	-0.294716487855909	0.0443757696945115	0.433263592418878	0.393138029752518	0.0126193996352946	-0.205122319357295	-0.373369712565451	0.656419793480601	0.541713881487642	0.541756841103635	0.284790596480464	-0.168540271270602	0.0320012414898761	-0.0808291416154441	0.478697721942659	-1.22034308743576	0.25026480411761	-0.440729904989899	0.576993754734516	0.89613656235694
Train_Sample_009	0	-0.875979256507897	-1.32822416592096	-0.708971905265914	-0.356686181959818	-0.185080270389356	0.234841743283996	-2.19888016179507	-0.841090709341538	-1.11114294177162	0.408943296160985	-2.12132422029485	1.7328512082969	0.76370194758999	-2.27098838655548	0.263430969481363	1.33142293320396	0.621722455056116	0.264614482536219	0.430097485194553	1.11765746393568	0.254012315892501	-0.404151256051578	0.93725239992837	1.00061209612868	0.325896860583587	-0.435568132856224	-0.275688101018506	0.26325265397284	-0.547673401823278	0.871770187602695	0.37896131901673	0.131334649172718	-0.629197780844745	0.185536245640608	0.441233623707116	0.702079870309648	0.194700767227542	0.732667722350881	0.0660197254348479	0.347223597584681	-0.139973125053472	0.378243950328072	-0.828507977199127	0.266700089862879	0.260695725217423	0.383897612959519	-0.658366741290225	-0.537046690573533	-0.0553084994009102	0.412702924393551	1.09418399579587	0.447617354271103	0.464479906852354	-0.604832207179816	-0.510218005899037	-0.318527749046882	0.0650305886730162	0.0204478697723054	-0.13671467672896	0.0684508901702054	-1.22197758938438	0.0230862826290206	-0.203339794954559	0.240180726038627	-0.368117363753077	-0.0941568571686744	-0.287081172473213	-0.128653271927829	0.767869989181063	0.0290255396442326	0.0569387407817175	-0.714006681882324	0.431256226288212	0.582215160614465	0.0409462293781752	-0.0692643623255882	0.436843755104509	-0.0742865271816489	-0.710754896754544	0.839816090731524	-0.0391116074322566	0.147919967874553	0.742501054501362	-0.512047182091761	0.0231128639219374	0.303597308743885	0.294299527740181	-0.429329669535184	0.135345343382048	-0.155848938504154	-0.720465180390349	-0.0472032187192518	0.0424244840496445	1.22650274903642	0.395096814887687	0.150299639954289	0.398112406465704	0.434889007269962	0.189049833869844	-0.335359879509539
Train_Sample_010	1	-0.44665168575529	0.00045543290788852	-0.399257743108814	0.331829183946049	-1.20314231939543	-0.0292876146597014	-0.551286722260202	1.48837355354329	-0.172087482090347	-0.256838970609485	-1.46066936636842	1.26124328519705	0.836936631402225	-1.60593001573166	-0.682984890247222	-0.806001454780644	-1.08381344970641	0.846955887609237	-0.124904356339335	0.732803603898977	-0.263284081124377	-0.585816905307073	-0.692994749804621	-0.404671034124449	-0.344605694190714	1.05119113165236	-0.342461535031203	-0.42693322392043	0.988499083214036	0.403373651562467	-0.412291520029457	-0.244743864352995	-0.574229785758615	-0.204732454721564	0.0573803793313232	0.53874240886034	-0.364070117222615	0.417872447566339	0.747882309169937	-0.451297168503462	0.918215173034391	0.208160726337853	-0.388985502634724	0.132878488935108	0.406402293587729	0.233698263142347	0.191585263294173	0.392049305317812	0.452896572155204	-0.531235735094967	0.705877799755429	-0.373666467131218	0.343073730991632	0.259232036591768	-0.0875214027862252	-0.291878748226586	0.985715811762493	0.214482942882091	0.674118056702395	0.773430231484619	-0.172035376371354	0.253630670469695	-0.29011513872141	-0.771523252814912	0.0351759634820162	-0.566593763661382	0.127980731835312	-0.458567785559175	0.567011150622559	-0.141744189534241	-0.120456444792531	-0.145225395219547	-0.947502222723242	-0.394119755765849	-0.120395013086831	-0.882867025554223	-0.38734224590458	0.0484944620290834	-0.376304569466527	-0.0754075663472576	-0.350212476395613	0.0576811616947214	-0.664343943559373	-0.474940706892504	0.338644420423009	-0.0426878705497352	-0.0434456982225217	0.249114158668459	-0.22785521043647	-0.17935746530128	-0.239584800423652	0.256621249881338	0.83072229157122	0.310146980990601	0.53902723594675	0.876119506585817	-0.324963300653049	-0.73449608321194	-0.0148761844954327	0.662394492154839
