id	filename	md5	size	state
03572ee8-c993-4fdd-90c2-c345935e0fa7	03572ee8-c993-4fdd-90c2-c345935e0fa7/TCGA-READ.62697fda-9e9d-4dc4-b379-3cc20f136112.ascat3.gene_level_copy_number.v36.tsv	f9390d52c140c359baa91fc28b5eb003	3445481	validated
03d28749-3059-4e23-918f-6b8e4812491a	03d28749-3059-4e23-918f-6b8e4812491a/TCGA-READ.5219e5a4-fe64-4030-8dce-a360ab6f08b3.ascat3.gene_level_copy_number.v36.tsv	419d0b25ad0789acfea982c5dfc8bb9e	3445499	validated
04c7af3c-c6b8-4de6-9dbf-a73dc9664f76	04c7af3c-c6b8-4de6-9dbf-a73dc9664f76/TCGA-READ.c50f7973-32fc-4ad8-9c04-9edd72c7c94d.ascat3.gene_level_copy_number.v36.tsv	44408693e0ae70b3962ab402b5fb38ef	3449621	validated
04dc4ea0-d579-43e9-a5b0-be6902fd5a35	04dc4ea0-d579-43e9-a5b0-be6902fd5a35/TCGA-READ.2a9abef0-0391-419d-88d0-71e60cfbaadd.ascat3.gene_level_copy_number.v36.tsv	6ed8d89f07061288bd8ae62dd6a386b7	3445502	validated
057e4dc9-66f3-4b15-b8d7-b5373ad54e68	057e4dc9-66f3-4b15-b8d7-b5373ad54e68/TCGA-READ.9046317c-b457-4702-9c00-536c520f1cef.ascat3.gene_level_copy_number.v36.tsv	b250f0a0ad4600189085b3b791e82e0a	3445490	validated
0613a690-3da5-4a57-91ba-dd487f820f58	0613a690-3da5-4a57-91ba-dd487f820f58/TCGA-READ.60bbd9c6-a390-45aa-b0da-1dcb9323da0b.ascat3.gene_level_copy_number.v36.tsv	00396318fe7e447db930ebd88ef81554	3445505	validated
07827004-7d33-4597-97b9-120d6ae146ed	07827004-7d33-4597-97b9-120d6ae146ed/TCGA-READ.5a218ca4-5c68-4182-97fe-9a94d43e6a20.ascat3.gene_level_copy_number.v36.tsv	71732f04798ee184ebc45e9865440368	3445505	validated
07cc3c2f-0beb-4b83-8fed-24484728a3a1	07cc3c2f-0beb-4b83-8fed-24484728a3a1/TCGA-READ.e69d0ebd-7e6b-4e4a-a95f-13b74fee9b97.ascat3.gene_level_copy_number.v36.tsv	9a36e8161432294a14802f20a06163cb	3445487	validated
08df156c-ad7b-4aa4-91cb-a65a9a2d407c	08df156c-ad7b-4aa4-91cb-a65a9a2d407c/TCGA-READ.77e156b7-0b32-4c63-9e02-14c6bdb26219.ascat3.gene_level_copy_number.v36.tsv	01c315baaeb631514557afa3875e40ce	3445505	validated
0913f883-7763-4d28-8d99-111a96a2fcf1	0913f883-7763-4d28-8d99-111a96a2fcf1/TCGA-READ.5ff0baa7-1e5f-4b40-9dc8-f563b36aa08f.ascat3.gene_level_copy_number.v36.tsv	980f2f92c47f771badac1ebc7e4fe41d	3449361	validated
0a6c3687-c688-4320-a8a8-20d1124c7d48	0a6c3687-c688-4320-a8a8-20d1124c7d48/TCGA-READ.7c734ff4-a570-47d3-b0dd-6a39b1073df8.ascat3.gene_level_copy_number.v36.tsv	075e15c2c18d0698e1a36a9ea6f6da6c	3445484	validated
0b935a1a-0a14-4437-94e6-7e3410bb1ffe	0b935a1a-0a14-4437-94e6-7e3410bb1ffe/TCGA-READ.4985f2c1-c48d-49cd-b178-8483c0408431.ascat3.gene_level_copy_number.v36.tsv	e92cd28a166dbcd1c9dc6abae1a86368	3445460	validated
0c0e2fec-ff9d-4502-a158-ca5798a1ef22	0c0e2fec-ff9d-4502-a158-ca5798a1ef22/TCGA-READ.f3aaa596-93e0-4a4a-8f05-0d78185d5347.ascat3.gene_level_copy_number.v36.tsv	f06a4d43fd17fc4ba742910ab27ec968	3445992	validated
0c23ad95-60a9-44f7-8c6c-9cc8d9bf14e4	0c23ad95-60a9-44f7-8c6c-9cc8d9bf14e4/TCGA-READ.c5467f56-382b-4a69-99de-d701e82e28f2.ascat3.gene_level_copy_number.v36.tsv	609a41e16119ad79a981f783f32bf8ed	3445505	validated
0dc075c7-5d69-478a-b570-a14e710fa380	0dc075c7-5d69-478a-b570-a14e710fa380/TCGA-READ.ae534c14-575b-4cbe-aace-9d54c0db7095.ascat3.gene_level_copy_number.v36.tsv	307d79aa023284fceebd704e7303799f	3445478	validated
