sector	Value	y	Group
main	6.52468302519992	0.316511724812962	Circle1
main	23.3419148018584	0.600047005050313	Circle1
main	12.4477571295574	0.582099350508455	Circle1
main	18.0334623972885	0.478653097131858	Circle1
main	7.34238947276026	0.696804069779943	Circle1
main	20.0331421941519	0.46750094479673	Circle1
main	22.755057499744	0.715899999342006	Circle1
main	22.1257068961859	0.48456543608477	Circle1
main	24.2521475348622	0.539205051042974	Circle1
main	24.3287166394293	0.482689985260623	Circle1
main	6.03709311923012	0.356095906883813	Circle1
main	15.4796411725692	0.473022138028279	Circle1
main	18.8900609174743	0.511553762178187	Circle1
main	16.7785995430313	0.382413916471729	Circle1
main	12.8713977592997	0.558854730172091	Circle1
main	16.0718327597715	0.46978568642737	Circle1
main	3.18681052420288	0.5171279261105	Circle1
main	10.2764399209991	0.483320817062106	Circle1
main	7.55721990717575	0.505184980213349	Circle1
main	14.0731720346957	0.569874407699224	Circle1
main	6.04017141507939	0.337579806205605	Circle1
main	8.33628611639142	0.411282659502262	Circle1
main	21.1333199869841	0.545118534745364	Circle1
main	16.3194362050854	0.472991758803066	Circle1
main	20.2179458434694	0.511438135343206	Circle1
main	17.2413971764036	0.321932504163753	Circle1
main	16.7865260713734	0.462284853984528	Circle1
main	5.2909324108623	0.436267697037286	Circle1
main	2.41998628713191	0.538204828756642	Circle1
main	22.8642001259141	0.694862784629383	Circle1
main	24.565710418392	0.242599887971995	Circle1
main	2.67856151098385	0.549021763869238	Circle1
main	22.3767634760588	0.624326717368839	Circle1
main	15.1469106436707	0.466650831051812	Circle1
main	27.3401908110827	0.530106794213128	Circle1
main	4.09247697796673	0.626692318569825	Circle1
main	29.5532764540985	0.399336053793365	Circle1
main	7.61047743726522	0.46089603151962	Circle1
main	16.3464830769226	0.507451507237314	Circle1
main	0.862240379210562	0.507954170329475	Circle1
main	20.9806661470793	0.387403664275604	Circle1
main	25.8174434211105	0.447486712450248	Circle1
main	3.0100355646573	0.536080993268414	Circle1
main	5.59169739251956	0.639022424553767	Circle1
main	1.96650601224974	0.515839483439669	Circle1
main	2.45293851010501	0.513459308966722	Circle1
main	17.3778355261311	0.478637262858459	Circle1
main	26.4429626008496	0.521053723400952	Circle1
main	16.1058293608949	0.684526933000034	Circle1
main	21.0085346410051	0.49832601253904	Circle1
main	16.9465900585055	0.560030047631034	Circle2
main	10.740671698004	0.471261469335106	Circle2
main	18.0457456852309	0.564337129097151	Circle2
main	13.564396686852	0.24801458272301	Circle2
main	21.0728968167678	0.447744743701972	Circle2
main	11.2888495484367	0.555104103597334	Circle2
main	6.16630067350343	0.480330635562909	Circle2
main	23.1803418626077	0.486496984276178	Circle2
main	19.9900567322038	0.617006531045281	Circle2
main	4.53460003947839	0.560656574521366	Circle2
main	16.1837538680993	0.387440775395911	Circle2
main	19.908259534277	0.449510609453144	Circle2
main	22.2808703477494	0.568700180958168	Circle2
main	0.788737626280636	0.278912623964148	Circle2
main	22.2999426210299	0.48026244865024	Circle2
main	23.417264779564	0.403057604098833	Circle2
main	0.972733707167208	0.396863099988404	Circle2
main	25.3071502712555	0.680343323055933	Circle2
main	11.9929866213351	0.487564025405942	Circle2
main	14.5104838279076	0.424624822609105	Circle2
main	3.13836926361546	0.275818852413038	Circle2
main	26.363017691765	0.46146732671157	Circle2
main	24.9119355319999	0.454969253215377	Circle2
main	9.26858483813703	0.435003554325343	Circle2
main	7.88446473889053	0.600013735701984	Circle2
main	27.6345037319697	0.388552571445559	Circle2
main	19.7856032615528	0.592345529622831	Circle2
main	13.0559007218108	0.448258850935472	Circle2
main	22.5678836158477	0.404536301803179	Circle2
main	18.8753884658217	0.462689311340923	Circle2
main	13.26263532741	0.267204513701804	Circle2
main	14.0841675759293	0.488588720633322	Circle2
main	27.4418904818594	0.378690135882427	Circle2
main	0.323735105339438	0.667644888201046	Circle2
main	8.10782177606598	0.52430656219418	Circle2
main	21.6269712243229	0.573588357509309	Circle2
main	28.0159397819079	0.508732622398122	Circle2
main	5.48784680664539	0.493780172367741	Circle2
main	17.8187566646375	0.352858884262814	Circle2
main	5.78267508884892	0.566990043136596	Circle2
main	26.7645879182965	0.486998701959735	Circle2
main	12.3302107932977	0.444674894833176	Circle2
main	3.05312673328444	0.291356831128192	Circle2
main	8.85827967664227	0.614641973944772	Circle2
main	22.5935025815852	0.383139758290283	Circle2
main	18.4523987676948	0.691249410096791	Circle2
main	2.75970610789955	0.46163271928718	Circle2
main	0.822521969676018	0.571068336480139	Circle2
main	5.42433094466105	0.624089833849749	Circle2
main	16.1058206786402	0.479959530250142	Circle2
