logFC	AveExpr	t	P.Value	adj.P.Val	B	Celltypes	Pathway
-0.00826263866182458	0.0894615389871157	-13.7935475267827	6.57547556245869e-43	3.28773778122934e-41	84.1486120011462	0	HALLMARK_HYPOXIA
0.00659529396172623	0.0394335207006991	12.2469562774938	2.98185963764993e-34	1.49092981882497e-32	64.3302411383335	0	HALLMARK_ANGIOGENESIS
-0.00594628867091105	0.0299309079272378	-12.0082772208722	5.27951882661151e-33	2.63975941330576e-31	61.4752923632607	0	HALLMARK_APICAL_SURFACE
-0.0092536780488999	0.118770736126093	-10.3933445752802	3.51876117138758e-25	1.75938058569379e-23	43.5994149606548	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB
0.00407758860447478	0.0611501888560888	9.91909391300986	4.34123522641133e-23	2.17061761320566e-21	38.8292011109794	0	HALLMARK_COMPLEMENT
0.00222175455000115	0.025413899403484	8.30095761129867	1.15920295574295e-16	5.79601477871474e-15	24.2029669575581	0	HALLMARK_COAGULATION
0.00239548995810421	0.0427936389118405	8.09420363177652	6.39953699966269e-16	3.19976849983134e-14	22.5187022950863	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
-0.00391123461625797	0.0775531822049437	-7.29633070099823	3.17029677450477e-13	1.58514838725239e-11	16.4128046668354	0	HALLMARK_UV_RESPONSE_UP
-0.00288625556398704	0.0624521518369274	-7.11459104237959	1.19547223748274e-12	5.97736118741369e-11	15.109610264017	0	HALLMARK_INFLAMMATORY_RESPONSE
-0.00193821093703117	0.039782246642665	-6.65549824291936	2.96385775544895e-11	1.48192887772448e-09	11.9626697125509	0	HALLMARK_ESTROGEN_RESPONSE_LATE
-0.00194723262466916	0.0473945520977756	-6.40844676788746	1.53296256838996e-10	7.66481284194978e-09	10.355324297855	0	HALLMARK_KRAS_SIGNALING_UP
-0.00201194417700534	0.0348295502123461	-6.35621802242732	2.15340575256204e-10	1.07670287628102e-08	10.0232414594107	0	HALLMARK_UV_RESPONSE_DN
-0.00428523245014745	0.0900548858311539	-6.34321870120724	2.34251787166159e-10	1.1712589358308e-08	9.94100779399092	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
0.00261746510785174	0.0530970465688494	5.46413397815587	4.75769528196122e-08	2.37884764098061e-06	4.76798317447444	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS
-0.00286264772213601	0.0625656980040215	-5.45496271376742	5.00917226845656e-08	2.50458613422828e-06	4.71804959872917	0	HALLMARK_IL6_JAK_STAT3_SIGNALING
-0.00236775200242773	0.0226403918519739	-5.18541424499878	2.19537122365139e-07	1.0976856118257e-05	3.2877346292789	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING
0.00114645371636956	0.0238081835774012	5.11311134254633	3.22466110164788e-07	1.61233055082394e-05	2.91633376775203	0	HALLMARK_MYOGENESIS
-0.00322678142447632	0.058921849509976	-5.00198345388737	5.76592861809349e-07	2.88296430904675e-05	2.3556169358746	0	HALLMARK_MYC_TARGETS_V2
-0.00279395968323516	0.0954329648980898	-4.96541789747875	6.96286526588185e-07	3.48143263294093e-05	2.17379958111821	0	HALLMARK_P53_PATHWAY
-0.00120057300293177	0.0295291384955709	-4.86821278177771	1.14248190207391e-06	5.71240951036953e-05	1.69691707751683	0	HALLMARK_ESTROGEN_RESPONSE_EARLY
0.00171427221943449	0.0490754641448445	4.76034104823339	1.95840888914673e-06	9.79204444573365e-05	1.17869233688448	0	HALLMARK_E2F_TARGETS
