id	filename	md5	size	state
0014e70b-8ef7-4a46-ae9a-23062efbdf1b	0014e70b-8ef7-4a46-ae9a-23062efbdf1b/nationwidechildrens.org_clinical.TCGA-AG-3893.xml	5af2fe9cdebfa4f6e0eaf1a44ea8f35f	40860	validated
017eaa9b-e539-4c08-b34b-36e8ebe4e08f	017eaa9b-e539-4c08-b34b-36e8ebe4e08f/nationwidechildrens.org_clinical.TCGA-AG-A016.xml	8e3cf193e96cd17ccd7a81e49f134fea	46770	validated
03811a6f-b85f-4964-aa34-d0108b62b9bf	03811a6f-b85f-4964-aa34-d0108b62b9bf/nationwidechildrens.org_clinical.TCGA-AF-3400.xml	77154e44303f3fa736cdab96452d6d4a	70150	validated
03f0fc1b-632e-4972-99c7-cd4e2e1ce12f	03f0fc1b-632e-4972-99c7-cd4e2e1ce12f/nationwidechildrens.org_clinical.TCGA-AF-3911.xml	5c2e97533fe1fce2408b16149aaee936	79998	validated
041475e3-6722-465e-90c7-bb8d67b62514	041475e3-6722-465e-90c7-bb8d67b62514/nationwidechildrens.org_clinical.TCGA-EI-6513.xml	6e58f8b8acc6437b67fa8842dab53c50	29362	validated
047a7340-3c17-4592-888e-f4c8d9862504	047a7340-3c17-4592-888e-f4c8d9862504/nationwidechildrens.org_clinical.TCGA-AG-3882.xml	41bf46ea641f8d4713c1728c8b538ad5	29137	validated
0668873c-6d34-4b73-ac1e-9286d7c287c4	0668873c-6d34-4b73-ac1e-9286d7c287c4/nationwidechildrens.org_clinical.TCGA-AG-3887.xml	d2b3f45868c2fa9db84fda79f2207066	53423	validated
07edc9af-8ff5-4cc4-a511-2cad1f712d06	07edc9af-8ff5-4cc4-a511-2cad1f712d06/nationwidechildrens.org_clinical.TCGA-AG-3999.xml	93cb9bf2201fe915c76771b1d00f9120	37418	validated
08f5524f-ac4e-45f0-aa8e-1d0d533b468b	08f5524f-ac4e-45f0-aa8e-1d0d533b468b/nationwidechildrens.org_clinical.TCGA-AG-3731.xml	e0ce7e485174bcb5d8480296285feed5	52637	validated
09196c4d-874e-4da9-8d9a-2f24982df9bc	09196c4d-874e-4da9-8d9a-2f24982df9bc/nationwidechildrens.org_clinical.TCGA-AF-6136.xml	735e0f6492e47fcb6b3469e6b596a875	74306	validated
0a0e9121-0ef4-4844-9a2f-3f8ec32fd868	0a0e9121-0ef4-4844-9a2f-3f8ec32fd868/nationwidechildrens.org_clinical.TCGA-DC-6154.xml	d3d3e2ae1c63850e11f1222f8202a7cf	58884	validated
0c07973e-7b5d-420b-b1dd-5133d5b6127c	0c07973e-7b5d-420b-b1dd-5133d5b6127c/nationwidechildrens.org_omf.TCGA-AG-3612.xml	116d331705781a8036609e6c6575fc82	11171	validated
0cd62287-0695-4c57-9c4d-6b26e4ac45c1	0cd62287-0695-4c57-9c4d-6b26e4ac45c1/nationwidechildrens.org_clinical.TCGA-AG-A02G.xml	ffb0e4b39b8b427ba1b0e77368b1c769	60896	validated
0dd20d8f-b0c9-4548-a96e-c199f62bb2e7	0dd20d8f-b0c9-4548-a96e-c199f62bb2e7/nationwidechildrens.org_omf.TCGA-BM-6198.xml	5bfb91e29b005fc3f6d915799d927814	10686	validated
0e7d8ef0-731d-4784-a11b-4fb1b0d4ddb0	0e7d8ef0-731d-4784-a11b-4fb1b0d4ddb0/nationwidechildrens.org_clinical.TCGA-EI-6508.xml	b265c32c6233eef0f8f0af487bfa855d	35460	validated
1057d17e-7fec-47c1-87b0-fd593aedeff9	1057d17e-7fec-47c1-87b0-fd593aedeff9/nationwidechildrens.org_clinical.TCGA-AG-3580.xml	8d93e31c99bb5f8865e3b33505cd5f9a	29133	validated
10c514a3-c4ec-4226-b1e8-e649767cac28	10c514a3-c4ec-4226-b1e8-e649767cac28/nationwidechildrens.org_clinical.TCGA-DC-4749.xml	06f318a92acd4da62001bef0589993ab	34028	validated
12781a76-78dc-4f57-8eb1-db3ac6ca9950	12781a76-78dc-4f57-8eb1-db3ac6ca9950/nationwidechildrens.org_clinical.TCGA-EI-6507.xml	ff806369a3ec799fd281fa058b7b974d	29346	validated
12e31796-1180-4f0d-8a5c-3a60dbc7a2bb	12e31796-1180-4f0d-8a5c-3a60dbc7a2bb/nationwidechildrens.org_clinical.TCGA-EI-6882.xml	399cf33b0c17a59ad96d3f6fc59c7ad3	29415	validated
12f1ac4a-0cc5-4294-a01b-9b1549d1a631	12f1ac4a-0cc5-4294-a01b-9b1549d1a631/nationwidechildrens.org_omf.TCGA-AG-A01N.xml	a7d861533ecbca5a7dac820d016a23d2	10695	validated
132d55d6-89b6-427e-9e99-c7a9f77b972e	132d55d6-89b6-427e-9e99-c7a9f77b972e/nationwidechildrens.org_clinical.TCGA-AF-A56L.xml	0d104c008b9066dfe80853091d8d7de2	54164	validated
16ced49e-1ffb-4f64-9eaf-921259028483	16ced49e-1ffb-4f64-9eaf-921259028483/nationwidechildrens.org_clinical.TCGA-AG-4009.xml	ee95ac0cf3d3eb2f6e0650235764a159	29083	validated
17400a6b-a9ca-4b35-b3e9-3b6f426b263b	17400a6b-a9ca-4b35-b3e9-3b6f426b263b/nationwidechildrens.org_clinical.TCGA-AG-4005.xml	d260037c9549b02d985338eb49e064c4	46843	validated
181a9ffc-ef5a-4601-adbe-75310b385e54	181a9ffc-ef5a-4601-adbe-75310b385e54/nationwidechildrens.org_clinical.TCGA-AG-3901.xml	f0ab9ce97de2bbdb4d884c64f98b0214	28995	validated
18e60353-2957-4950-9596-503a281a200a	18e60353-2957-4950-9596-503a281a200a/nationwidechildrens.org_clinical.TCGA-DY-A0XA.xml	f09aa746982508fc94e754e4350c5270	39752	validated
1b46f329-1c4e-492c-a6c7-1c09920a563e	1b46f329-1c4e-492c-a6c7-1c09920a563e/nationwidechildrens.org_clinical.TCGA-AG-3611.xml	c72970990b759f9fea273cc490288481	40915	validated
1cce7a04-5855-4212-abbc-64ff54aacca4	1cce7a04-5855-4212-abbc-64ff54aacca4/nationwidechildrens.org_clinical.TCGA-AG-3906.xml	1704b9c4dd0a95b7f31b962e6db2afe5	29133	validated
1f79fc17-26ff-42d4-a407-6d4719131c0e	1f79fc17-26ff-42d4-a407-6d4719131c0e/nationwidechildrens.org_clinical.TCGA-AH-6549.xml	d8db8095c41c8cc2cd7735e8e1a0041b	28916	validated
2357292f-39a0-459e-bb35-39a0bd35196f	2357292f-39a0-459e-bb35-39a0bd35196f/nationwidechildrens.org_clinical.TCGA-AG-A026.xml	0d44de9e737c739fd19f12d976bb75ae	24266	validated
25f13809-3db7-42bd-badf-7c9b9b03313e	25f13809-3db7-42bd-badf-7c9b9b03313e/nationwidechildrens.org_clinical.TCGA-AG-3885.xml	16afd38eb71817885fc584caa0262a02	45495	validated
26745e4f-bf39-4272-8517-acc1789c9f94	26745e4f-bf39-4272-8517-acc1789c9f94/nationwidechildrens.org_clinical.TCGA-AF-4110.xml	74a19540e488dbf8346cf86559689576	59247	validated
27ff5ab3-d6af-4b07-8abb-4fa8de385f68	27ff5ab3-d6af-4b07-8abb-4fa8de385f68/nationwidechildrens.org_clinical.TCGA-AG-3898.xml	af8e1c616685a5a12ccdeca3177b8a78	29136	validated
280895a5-2c5b-4b70-9268-d81637e3e8fe	280895a5-2c5b-4b70-9268-d81637e3e8fe/nationwidechildrens.org_clinical.TCGA-AG-3581.xml	53a9f729648bacd5d2199f3a2734bc51	29132	validated
28893481-220d-4ea6-ba63-2ae5e124120e	28893481-220d-4ea6-ba63-2ae5e124120e/nationwidechildrens.org_clinical.TCGA-F5-6812.xml	044995a7a2ff123f9996b1c823dc4f21	39022	validated
28c4a9ae-1bcb-41f1-b816-c1cb7ed6d8c2	28c4a9ae-1bcb-41f1-b816-c1cb7ed6d8c2/nationwidechildrens.org_clinical.TCGA-AH-6897.xml	e4519a9ce81a06cc0c63ef1dcee6947d	29477	validated
29131c3b-eb2a-4786-9d47-944238853ab3	29131c3b-eb2a-4786-9d47-944238853ab3/nationwidechildrens.org_clinical.TCGA-CL-5918.xml	f35ef6b4731e107e741bbfdd945e80f1	29168	validated
29d6bda5-ea1c-4a12-89fc-d8d02f5b83aa	29d6bda5-ea1c-4a12-89fc-d8d02f5b83aa/nationwidechildrens.org_clinical.TCGA-EI-6885.xml	226febcb27147718fae8f0c02fb9aed7	38183	validated
29d7baa2-4df2-4b02-ac2a-c96b9c2dc16c	29d7baa2-4df2-4b02-ac2a-c96b9c2dc16c/nationwidechildrens.org_clinical.TCGA-F5-6863.xml	7e907e510b1d8c0a88b62d869824cbe5	55009	validated
2b74252b-9f10-43aa-8bcf-92b8a55a0679	2b74252b-9f10-43aa-8bcf-92b8a55a0679/nationwidechildrens.org_clinical.TCGA-EI-6884.xml	ebc48ff5de7bb8a0b040ebe74ceb932e	35568	validated
2bb970fe-0a48-423e-8f70-82d2a4086c1d	2bb970fe-0a48-423e-8f70-82d2a4086c1d/nationwidechildrens.org_clinical.TCGA-AG-3602.xml	ce1c1b08511d46d384c1404adfb5bd51	24327	validated
2cde1a0f-b645-4e58-bf47-c5d375756208	2cde1a0f-b645-4e58-bf47-c5d375756208/nationwidechildrens.org_omf.TCGA-AG-3611.xml	872982d4e38ff633ed293fc0f1d34f93	11041	validated
2da1a287-f3dc-4a98-ad9d-c4193bf818c5	2da1a287-f3dc-4a98-ad9d-c4193bf818c5/nationwidechildrens.org_clinical.TCGA-AG-4008.xml	4017cd01609fca75184de73aad0dcf50	40888	validated
31747faa-a34a-4298-9d19-35b1426d9067	31747faa-a34a-4298-9d19-35b1426d9067/nationwidechildrens.org_clinical.TCGA-DC-6156.xml	504dc13bf0371b4c96fda2c2493a02be	105951	validated
32c23e5a-fb78-480b-b65f-a709a17f8719	32c23e5a-fb78-480b-b65f-a709a17f8719/nationwidechildrens.org_clinical.TCGA-EI-6512.xml	db0763a920b818ee784a84f6e2502573	35532	validated
3398b978-eced-41c0-8dc0-8b411846e5cd	3398b978-eced-41c0-8dc0-8b411846e5cd/nationwidechildrens.org_clinical.TCGA-AF-3914.xml	1c3e1a3af4ac5e8f9ad1897f673c60b4	109233	validated
