Chr1	0	999999	2252
Chr1	1000000	1999999	2134
Chr1	2000000	2999999	2634
Chr1	3000000	3999999	2671
Chr1	4000000	4999999	2248
Chr1	5000000	5999999	2344
Chr1	6000000	6999999	2081
Chr1	7000000	7999999	2333
Chr1	8000000	8999999	2247
Chr1	9000000	9999999	1994
Chr1	10000000	10999999	2195
Chr1	11000000	11999999	2334
Chr1	12000000	12999999	2456
Chr1	13000000	13999999	2404
Chr1	14000000	14999999	2274
Chr1	15000000	15999999	2381
Chr1	16000000	16999999	2332
Chr1	17000000	17999999	2275
Chr1	18000000	18999999	2417
Chr1	19000000	19999999	2705
Chr1	20000000	20999999	2689
Chr1	21000000	21999999	2466
Chr1	22000000	22999999	2563
Chr1	23000000	23999999	2627
Chr1	24000000	24999999	2619
Chr1	25000000	25999999	2080
Chr1	26000000	26999999	2392
Chr1	27000000	27999999	2113
Chr1	28000000	28999999	2528
Chr1	29000000	29999999	2776
Chr1	30000000	30999999	2841
Chr1	31000000	31999999	2534
Chr1	32000000	32999999	2570
Chr1	33000000	33999999	2377
Chr1	34000000	34999999	2450
Chr1	35000000	35999999	2606
Chr1	36000000	36999999	2305
Chr1	37000000	37999999	2317
Chr1	38000000	38999999	2066
Chr1	39000000	39999999	2187
Chr1	40000000	40999999	2227
Chr1	41000000	41999999	2141
Chr1	42000000	42999999	2155
Chr1	43000000	43999999	2291
Chr1	44000000	44999999	1852
Chr1	45000000	45999999	2045
Chr1	46000000	46999999	2063
Chr1	47000000	47999999	1959
Chr1	48000000	48999999	2187
Chr1	49000000	49999999	2377
Chr1	50000000	50999999	2257
Chr1	51000000	51999999	2133
Chr1	52000000	52999999	2405
Chr1	53000000	53999999	2209
Chr1	54000000	54999999	2457
Chr1	55000000	55999999	2232
Chr1	56000000	56999999	2509
Chr1	57000000	57999999	2516
Chr1	58000000	58999999	2413
Chr1	59000000	59999999	2327
Chr1	60000000	60999999	2414
Chr1	61000000	61999999	2385
Chr1	62000000	62999999	2260
Chr1	63000000	63999999	2111
Chr1	64000000	64999999	2715
Chr1	65000000	65999999	2305
Chr1	66000000	66999999	2803
Chr1	67000000	67999999	2522
Chr1	68000000	68999999	2655
Chr1	69000000	69999999	2457
Chr1	70000000	70999999	2438
Chr1	71000000	71999999	2577
Chr1	72000000	72999999	2619
Chr1	73000000	73999999	2755
Chr1	74000000	74999999	1986
Chr1	75000000	75999999	2721
Chr1	76000000	76999999	2240
Chr1	77000000	77999999	2249
Chr1	78000000	78999999	2655
Chr1	79000000	79999999	2714
Chr1	80000000	80999999	2387
Chr1	81000000	81999999	2426
Chr1	82000000	82999999	2419
Chr1	83000000	83999999	2306
Chr1	84000000	84999999	2326
Chr1	85000000	85999999	2222
Chr1	86000000	86999999	2632
Chr1	87000000	87999999	2109
Chr1	88000000	88999999	2076
Chr1	89000000	89999999	2134
Chr1	90000000	90999999	2455
Chr1	91000000	91999999	2341
Chr1	92000000	92999999	2561
Chr1	93000000	93999999	2762
Chr1	94000000	94999999	2032
Chr1	95000000	95999999	2242
Chr1	96000000	96999999	2291
Chr1	97000000	97999999	2203
Chr1	98000000	98999999	2269
Chr1	99000000	99999999	2044
Chr1	100000000	100999999	2145
Chr1	101000000	101999999	2528
Chr1	102000000	102999999	2476
Chr1	103000000	103999999	2145
Chr1	104000000	104999999	2173
Chr1	105000000	105999999	2668
Chr1	106000000	106999999	2230
Chr1	107000000	107999999	2784
Chr1	108000000	108999999	2081
Chr1	109000000	109999999	2433
Chr1	110000000	110999999	2375
Chr1	111000000	111999999	2381
Chr1	112000000	112999999	2471
Chr1	113000000	113999999	2100
Chr1	114000000	114999999	2572
Chr1	115000000	115999999	3046
Chr1	116000000	116999999	2770
Chr1	117000000	117999999	2972
Chr1	118000000	118073833	173
Chr2	0	999999	2483
Chr2	1000000	1999999	2135
Chr2	2000000	2999999	2266
Chr2	3000000	3999999	2073
Chr2	4000000	4999999	2045
Chr2	5000000	5999999	2841
Chr2	6000000	6999999	2219
Chr2	7000000	7999999	2104
Chr2	8000000	8999999	3016
Chr2	9000000	9999999	2722
Chr2	10000000	10999999	2407
Chr2	11000000	11999999	2215
Chr2	12000000	12999999	2336
Chr2	13000000	13999999	2924
Chr2	14000000	14999999	2440
Chr2	15000000	15999999	2196
Chr2	16000000	16999999	2257
Chr2	17000000	17999999	2571
Chr2	18000000	18999999	2204
Chr2	19000000	19999999	2436
Chr2	20000000	20999999	2381
Chr2	21000000	21999999	2355
Chr2	22000000	22999999	2240
Chr2	23000000	23999999	2181
Chr2	24000000	24999999	2378
Chr2	25000000	25999999	2196
Chr2	26000000	26999999	2383
Chr2	27000000	27999999	1936
Chr2	28000000	28999999	2610
Chr2	29000000	29999999	2382
